lng,lat
-0.38778619,51.57908
-0.33471008,51.585218
-0.33789568,51.628048
0.26174051,51.564194
0.23195393,51.586474
0.18817209,51.536336
0.2431591,51.569533
0.2148986,51.549827
0.20487213,51.515483
0.21006959,51.585593
0.25233044,51.546336
0.18424849,51.590195
0.20060063,51.558721
0.23936723,51.611576
0.18111438,51.605236
0.15436665,51.572555
0.23175743,51.58217
0.19906181,51.573174
0.20818374,51.553245
0.26020782,51.556274
0.24351618,51.556855
0.23822442,51.611247
0.21826702,51.595034
-0.46720544,51.511759
-0.40925487,51.57886
-0.45966045,51.532504
-0.41392023,51.594921
-0.46208634,51.558487
-0.38923858,51.557591
-0.47280387,51.536974
-0.40554945,51.603907
-0.42919428,51.519988
-0.4395303,51.52838
-0.44453926,51.559065
-0.44506465,51.537311
-0.47186164,51.517746
-0.4602784,51.521452
-0.25982729,51.481907
-0.35880284,51.470906
-0.42087551,51.45292
-0.40108381,51.443911
-0.30639072,51.485349
-0.36941105,51.483922
-0.36793673,51.477211
-0.40652682,51.487616
-0.34144758,51.480581
-0.3249397,51.479114
-0.37442738,51.468408
-0.33030311,51.469083
-0.30223516,51.423088
-0.26319657,51.410242
-0.29905377,51.396811
-0.30190133,51.37581
-0.3028908,51.42558
-0.29626519,51.374748
-0.29566451,51.411806
-0.26573486,51.384956
-0.26138985,51.397976
-0.24704168,51.395379
-0.30143057,51.405604
-0.3088969,51.358313
-0.29772038,51.387035
0.023227768,51.549755
0.069049998,51.532212
0.042060117,51.522577
0.03411297,51.52151
0.00805625,51.543586
0.023532022,51.541009
0.002013936,51.537683
0.08898078,51.549313
0.051724894,51.58587
0.11503456,51.608774
0.094544294,51.564295
0.11806575,51.571804
0.067202391,51.562712
0.10660654,51.566165
-0.31222413,51.438906
-0.32029587,51.449499
-0.37410172,51.429359
-0.31224713,51.422666
-0.36318048,51.444332
-0.25930379,51.462367
-0.35099571,51.43944
-0.36471292,51.42439
-0.30645761,51.443877
-0.17489491,51.377668
-0.16929537,51.369631
-0.18316319,51.37643
-0.2012158,51.381061
-0.16587382,51.347753
-0.12807099,51.358854
-0.22389308,51.355418
-0.21799808,51.366318
-0.18976026,51.365093
-0.14884736,51.347997
-0.14917778,51.369019
-0.19134619,51.353643
-0.13918961,51.371936
-0.17011546,51.383655
0.004583411,51.566289
-0.001822565,51.567289
-0.012241441,51.604641
0.002931336,51.608466
-0.007231112,51.630014
-0.002042847,51.594513
0.003503215,51.606693
0.00774364,51.605587
-0.032280613,51.600419
-1.905664,52.410477
-1.8319834,52.483943
-1.8299248,52.475507
-1.9824332,52.445745
-1.9650516,52.472037
-1.9638466,52.469367
-1.7793157,52.46816
-1.819278,52.490478
-1.9990587,52.437476
-1.9078337,52.540608
-1.9429673,52.427924
-1.8608563,52.457028
-1.9382286,52.461849
-1.8618415,52.523231
-1.9290198,52.514049
-1.7822389,52.520163
-1.9315421,52.398106
-1.8901337,52.49595
-2.0036203,52.45506
-1.8955727,52.513026
-1.7908362,52.469314
-1.9532366,52.424188
-1.9420984,52.53031
-1.9466246,52.505239
-1.7700516,52.48329
-1.8461849,52.452542
-1.8298126,52.554277
-1.8368226,52.588969
-1.8450046,52.491197
-1.8382181,52.514499
-1.8185557,52.558701
-1.9473123,52.410035
-1.8219951,52.569018
-1.8113326,52.547291
-1.8913431,52.405394
-1.8571312,52.471264
-1.9333513,52.504747
-1.9030298,52.546035
-1.9233223,52.502574
-1.9993088,52.4321
-1.9022815,52.431088
-1.9022815,52.431088
-1.885636,52.503659
-1.84893,52.43292
-1.797686,52.561436
-1.8325792,52.439389
-1.9555215,52.477428
-1.9347713,52.420907
-1.9043858,52.485093
-1.8829627,52.467301
-1.7797983,52.471748
-1.8681371,52.532336
-1.51608,52.415216
-1.4753118,52.413784
-1.5435269,52.429745
-1.591109,52.413467
-1.4523123,52.41421
-1.4791393,52.453312
-1.4696933,52.423783
-1.48638,52.386142
-1.5895923,52.404211
-1.5213148,52.45047
-1.5275624,52.382206
-1.5022979,52.411805
-1.4586714,52.395557
-1.570295,52.390334
-1.452982,52.43614
-1.491838,52.399624
-1.4838499,52.386392
-2.0862048,52.507395
-2.116951,52.467831
-2.151386,52.490635
-2.0897008,52.545545
-2.126468,52.450066
-2.0505905,52.452802
-2.0272568,52.459705
-2.0878999,52.493046
-2.1392332,52.494489
-2.1393562,52.454258
-2.1738049,52.457917
-2.0901055,52.512822
-2.102027,52.519528
-2.1294294,52.526459
-2.1665903,52.49982
-2.1097694,52.533419
-2.0601095,52.451637
-2.1046294,52.504584
-2.0667987,52.544545
-1.9914339,52.542595
-1.9965065,52.538585
-2.0017262,52.548528
-2.0036889,52.563613
-2.0498712,52.532021
-2.0100423,52.480169
-1.993904,52.484547
-1.9908711,52.555091
-2.0627798,52.477114
-1.812547,52.428122
-1.7930237,52.404544
-1.7973083,52.406179
-1.7382961,52.385188
-1.8307904,52.399372
-1.7790858,52.425816
-1.7920538,52.448306
-1.6475913,52.38613
-1.7447118,52.498153
-1.7524648,52.484145
-1.9812357,52.564915
-2.0160534,52.609424
-2.0097857,52.582132
-2.0267086,52.598167
-2.0524901,52.601565
-2.0304297,52.620173
-1.9757979,52.581123
-1.882219,52.569596
-1.9211858,52.634966
-1.9758818,52.589744
-1.9668276,52.57775
-1.9254451,52.597796
-1.9154588,52.56254
-2.1157798,52.6268
-2.1771225,52.565602
-2.1852276,52.580971
-2.0540675,52.611525
-2.1375431,52.622812
-2.0719682,52.603605
-2.0999685,52.599269
-2.106744,52.616937
-2.1634827,52.58717
-2.1621955,52.590336
-2.1084276,52.610913
-2.1559834,52.590974
-2.0717751,52.57588
-2.1629915,52.617817
-2.138166,52.572055
-2.093607,52.620841
-2.8212255,53.36151
-2.8876327,53.470788
-2.9233467,53.425403
-2.9579017,53.377948
-2.9019743,53.457971
-2.8995255,53.399112
-2.8896245,53.369326
-2.8381446,53.343855
-2.9160884,53.392991
-2.9489864,53.386693
-2.888749,53.355426
-2.9068711,53.447471
-2.8802807,53.382662
-2.9291226,53.368665
-2.9250766,53.381694
-2.7290394,53.428482
-2.783078,53.508301
-2.6236604,53.462517
-2.7538088,53.411295
-2.6233441,53.456352
-2.9750694,53.669512
-2.9750577,53.44848
-2.9825257,53.463457
-2.940417,53.514169
-3.0679995,53.560872
-2.986067,53.480416
-3.0045609,53.491445
-3.0809785,53.544693
-3.0240639,53.612016
-3.0276889,53.622484
-2.950526,53.506305
-2.9643103,53.493817
-2.9940641,53.469267
-3.0339253,53.489693
-3.0658968,53.570914
-3.0256454,53.368845
-3.0110251,53.365815
-3.0758321,53.375532
-3.0426957,53.390658
-3.0140846,53.348467
-3.1850937,53.378029
-3.1136984,53.3433
-3.1612409,53.375981
-3.050204,53.422602
-3.0573729,53.414349
-3.0952252,53.411914
-3.0070533,53.359259
-3.0648458,53.423793
-3.1626357,53.367589
-3.0129935,53.348063
-3.0488742,53.389974
-3.099989,53.385469
-2.3932096,53.582747
-2.4346551,53.570811
-2.3838819,53.561862
-2.4123351,53.550478
-2.4242231,53.607233
-2.455085,53.598833
-2.5491759,53.610329
-2.4179445,53.545353
-2.4091057,53.602127
-2.3872,53.538364
-2.3861011,53.593323
-2.3372994,53.612085
-2.2719673,53.56198
-2.3035928,53.591026
-2.2201214,53.407459
-2.205358,53.427871
-2.2470113,53.44274
-2.2217777,53.528998
-2.1954995,53.437478
-2.2644662,53.436491
-2.2890825,53.384049
-2.2389353,53.465686
-2.2786073,53.384604
-2.2453114,53.516026
-2.1730968,53.177191
-2.2362944,53.426861
-2.2788665,53.385143
-2.1726392,53.449891
-2.0773858,53.556926
-2.1214734,53.544359
-2.1118782,53.522473
-2.0828676,53.534927
-2.139169,53.514966
-2.1594399,53.523722
-2.103211,53.568078
-2.1469823,53.506741
-2.1517098,53.555398
-2.1074281,53.546035
-2.1078052,53.581512
-2.1282613,53.528398
-2.1225955,53.56184
-2.1225773,53.529482
-2.2516193,53.587884
-2.1497682,53.59965
-2.138089,53.604653
-2.1804476,53.547673
-2.127729,53.641983
-2.1026001,53.608778
-2.3043552,53.493213
-2.4329061,53.436494
-2.3506151,53.506173
-2.3342404,53.492683
-2.3404161,53.51662
-2.4067603,53.52159
-2.261098,53.510627
-2.3364424,53.494771
-2.3360544,53.493361
-2.3578727,53.483563
-2.1187191,53.401535
-2.1533802,53.437225
-2.135,53.370642
-2.186553,53.364227
-2.2266311,53.386979
-2.1563275,53.395425
-2.0759107,53.449974
-2.0383305,53.486611
-2.1220633,53.461027
-2.0997826,53.446064
-1.9987261,53.463813
-2.0712153,53.4694
-2.0763116,53.471932
-2.1191121,53.466684
-2.0658338,53.486518
-2.1513174,53.475114
-2.3512467,53.376475
-2.360471,53.381212
-2.4297222,53.413351
-2.3710941,53.449681
-2.3949941,53.446854
-2.324082,53.384031
-2.3610432,53.450548
-2.3150277,53.418113
-2.3350155,53.394068
-2.3393226,53.419413
-2.3572528,53.38826
-2.3559294,53.388228
-2.6753981,53.544014
-2.6110233,53.546355
-2.5293069,53.514162
-2.6885649,53.540747
-2.4779557,53.51392
-2.5458202,53.475473
-2.6739839,53.590807
-2.6357001,53.523306
-2.6406785,53.481375
-2.4933634,53.521336
-1.4424032,53.558789
-1.3742532,53.535622
-1.3965588,53.516123
-1.5482991,53.583253
-1.378329,53.586994
-1.449383,53.501358
-1.5015885,53.545235
-1.4946309,53.550347
-1.4824553,53.551212
-1.0832065,53.534033
-1.0597318,53.54008
-1.0095907,53.574866
-1.1720023,53.546177
-1.1883579,53.473759
-1.293607,53.502095
-1.1823517,53.538536
-1.1869549,53.625091
-1.0740638,53.551301
-1.1405853,53.499735
-1.124493,53.522747
-1.0658411,53.508631
-1.0241734,53.492433
-1.3083548,53.487062
-1.3394173,53.432605
-1.3457177,53.416343
-1.3979565,53.434469
-1.3829219,53.448846
-1.2088135,53.423739
-1.3484954,53.465939
-1.2742312,53.421863
-1.2966856,53.45086
-1.3228241,53.368566
-1.2053296,53.374089
-1.3213952,53.483029
-1.3779442,53.403041
-1.2738519,53.343379
-1.3234199,53.423922
-1.4061795,53.436299
-1.3917883,53.427912
-1.3147808,53.488573
-1.223843,53.427263
-1.4256522,53.367442
-1.3920662,53.358799
-1.5202099,53.409045
-1.4315362,53.422175
-1.5307084,53.35173
-1.5366343,53.320589
-1.4871004,53.426525
-1.5206346,53.37525
-1.5197171,53.398032
-1.4873957,53.434509
-1.4972635,53.348223
-1.4456497,53.425747
-1.5225306,53.357585
-1.4607659,53.346626
-1.4664159,53.453517
-1.5964293,53.477802
-1.5451701,53.424217
-1.4032722,53.340716
-1.3726383,53.369027
-1.4705091,53.326454
-1.5171311,53.372701
-1.457123,53.373261
-1.4894575,53.365395
-1.391718,53.374815
-1.7927709,53.765351
-1.8124975,53.818629
-1.6939651,53.763711
-1.8134488,53.819897
-1.8290986,53.84124
-1.9179886,53.880107
-1.8465643,53.765207
-1.8171264,53.829979
-1.7763075,53.774651
-1.8139242,53.921811
-1.7874068,53.815225
-1.7656752,53.812057
-1.697599,53.764655
-1.9268254,53.854506
-1.8216505,53.791418
-1.7145866,53.79637
-1.7962259,53.803754
-1.8113601,53.801289
-1.936318,53.870366
-1.919466,53.863265
-1.7790122,53.77391
-1.8070025,53.817865
-1.7315116,53.775288
-1.8479853,53.699246
-1.9087208,53.713697
-1.9310392,53.70414
-1.8935732,53.724201
-1.8827864,53.755649
-1.878136,53.711648
-1.7917606,53.696546
-1.8779304,53.756561
-1.7892526,53.722634
-1.8489886,53.681253
-1.7951931,53.713288
-1.8759891,53.756559
-1.7424632,53.629362
-1.8172626,53.644618
-1.8366947,53.653922
-1.7688165,53.665908
-1.8124565,53.629996
-1.702518,53.686722
-1.8464403,53.624184
-1.6351199,53.720242
-1.6458423,53.731842
-1.6653379,53.591987
-1.6437907,53.700161
-1.6155225,53.694016
-1.6174192,53.660173
-1.6440232,53.694149
-1.6886972,53.680054
-1.6692211,53.707991
-1.640727,53.722002
-1.7903644,53.651315
-1.6299681,53.588773
-1.5585736,53.817586
-1.520179,53.801341
-1.4357073,53.814357
-1.4613297,53.796543
-1.558934,53.760064
-1.6199874,53.783444
-1.4619068,53.815511
-1.6068656,53.742182
-1.5008549,53.730607
-1.5855327,53.729878
-1.6567029,53.792354
-1.6201924,53.745587
-1.6873512,53.810701
-1.3910889,53.786833
-1.3821534,53.75656
-1.361969,53.900398
-1.6408385,53.842299
-1.6938522,53.912686
-1.7278675,53.881256
-1.6084233,53.833946
-1.4857428,53.833672
-1.4760655,53.688436
-1.3431213,53.724921
-1.3503796,53.614755
-1.3178777,53.685204
-1.5774073,53.669458
-1.3121874,53.721269
-1.3017388,53.676842
-1.547375,53.661268
-1.42945,53.656432
-1.2911404,53.602023
-1.2422792,53.704426
-1.3421769,53.675669
-1.4110878,53.695029
-1.5162737,53.670836
-1.361001,53.696183
-1.4828826,53.660989
-1.5215547,53.701704
-1.5704437,54.892867
-1.6848048,54.940503
-1.7749114,54.972218
-1.5522473,54.947869
-1.7751569,54.928203
-1.5625634,54.943881
-1.5736618,54.935087
-1.722218,54.961208
-1.6009439,54.955515
-1.5918697,54.927942
-1.6237041,55.013064
-1.5455682,54.980842
-1.5593439,54.989906
-1.6563984,55.004318
-1.5938489,55.007199
-1.6753639,54.978948
-1.6588204,54.982345
-1.6066793,54.983832
-1.652431,54.982183
-1.4588579,55.002306
-1.6194921,55.05826
-1.4767252,55.018048
-1.4272167,55.017618
-1.4074254,54.975683
-1.5225512,54.959879
-1.4292412,54.975257
-1.4302366,54.976673
-1.3990208,54.958891
-1.5008209,54.978115
-1.4275391,54.872948
-1.3868245,54.937326
-1.3922038,54.897309
-1.3761847,54.890587
-1.5453973,54.896307
-1.5218475,54.908627
-1.5182478,54.891368
-1.429292,54.887864
-1.4737358,54.840023
-1.3883863,54.893012
-1.3912514,54.900495
-1.3791305,54.897737
-1.4365376,54.895923
-1.4558711,54.923743
-1.3966531,54.89486
-1.4238568,54.889672
-1.4171992,54.861629
-2.630337,51.440347
-2.6300906,51.510204
-2.5398402,51.425782
-2.5808538,51.498931
-2.6204881,51.421724
-2.5877051,51.406598
-2.60204,51.463568
-2.5730532,51.475402
-2.3718776,51.376308
-2.3917292,51.364041
-2.4844089,51.461164
-2.5518112,51.512028
-2.5677678,51.540203
-2.5241646,51.615422
-2.4714004,51.443369
-2.4809599,51.280804
-2.4312531,51.287094
-2.5093371,51.417008
-2.3291146,51.363487
-2.6227926,51.35849
-2.4871023,51.284079
-2.756921,51.430012
-2.4876366,51.410177
-2.8102158,51.336482
-2.9289699,51.354619
-2.9643863,51.338318
-2.9761572,51.328814
-2.9099054,51.364381
-2.6775591,51.473523
-2.5191979,51.443293
-2.4834988,51.479915
-2.493439,51.492309
-2.4799578,51.456732
-2.5390937,51.593082
-2.6565144,51.504961
-2.3603089,51.372261
-2.4047261,51.393112
-2.6143039,51.487098
-2.6016793,51.471159
-2.5955968,51.4242
-2.1304112,51.42859
-2.5100864,51.610584
-2.4719374,51.283197
-0.47083821,51.90191
-0.49728668,52.019185
-0.25019326,52.086638
-0.67416737,51.907083
-0.50914756,52.109933
-0.31834473,52.036836
-0.45376349,52.118633
-0.48749512,51.967692
-0.43455012,52.159245
-0.64488058,51.927196
-0.46736848,51.894951
-0.46791902,51.89842
-0.42530311,51.891374
-0.38176285,51.905979
-0.46342365,52.161783
-0.4239228,51.921685
-0.5282421,51.878239
-0.49674171,51.874002
-0.55719765,52.223217
-0.54085982,52.095341
-0.42790989,51.907873
-0.47112188,52.13936
-0.49344326,52.12224
-0.54271484,51.888031
-0.24705175,52.090448
-0.48276927,52.126428
-0.50540994,51.913549
-0.65943048,51.936255
-0.73348836,51.520089
-0.10876617,51.459919
-0.96434919,51.451174
-0.97561076,51.481701
-0.65159674,51.392414
-0.75089747,51.407318
-0.79374449,51.362986
-1.5147912,51.40519
-0.75797176,51.522382
-1.3405549,51.379702
-0.96492676,51.403333
-1.2486806,51.401737
-0.6210071,51.482834
-0.62938864,51.471791
-0.842436,51.416602
-0.82242023,51.410926
-0.87738665,51.431626
-0.9245622,51.437481
-1.0862469,51.43656
-0.74070418,51.535956
-0.75679459,51.508441
-0.88949775,51.464903
-0.60810443,51.525358
-0.62170341,51.536633
-0.87126314,51.490383
-0.75077288,51.51629
-0.60376852,51.504517
-0.74613447,51.411142
-0.5865099,51.519327
-0.96171287,51.436062
-0.95441106,51.448379
-1.3316787,51.392285
-0.72710645,51.515838
-1.0559904,51.471523
-0.55256134,51.499031
-0.6112859,51.519812
-0.57870812,51.50418
-0.6283974,51.514438
-1.018173,51.447798
-1.0000462,51.446916
-0.67093472,51.388238
-0.96363723,51.440665
-0.61637575,51.534016
-0.82593661,51.406124
0.090840973,52.559836
-0.82589217,51.824931
-0.71871832,51.99303
-0.743397,51.633411
-0.76453151,51.617091
-0.73535987,52.080046
-0.82860748,51.719596
-0.70466392,51.698639
-0.73941259,51.766607
-0.65213665,51.532391
-0.80221799,51.812095
-0.56984974,51.667303
-0.82405925,51.813403
-0.79016836,52.025065
-0.69798481,51.665647
-0.66170559,51.528598
-0.72717821,51.980264
-0.60022277,51.708834
-0.64050513,51.602916
-0.71187107,51.647106
-0.70549203,51.580766
-0.59393362,51.667522
-0.62249995,51.709223
-0.80147157,51.813985
-0.98615671,51.993486
-0.76202172,51.619087
-0.60981897,51.676236
-0.78163092,51.570224
-0.77246561,52.061045
-0.64376731,51.603925
-0.57021219,51.609832
-0.73879086,51.641113
-0.75027679,51.998377
-0.92134804,51.842838
-0.76503955,51.580266
-0.65427714,51.625986
-0.72960336,51.693714
-0.73760463,51.757128
-0.76219243,52.065415
0.1278821,52.218463
0.25509891,52.224993
0.11661507,52.246594
0.27194861,52.098626
-0.00557386,52.294894
0.12851422,52.204433
0.1203936,52.217384
0.15177632,52.192753
0.12502914,52.282563
0.018495706,52.087647
0.052614257,52.450081
-0.11805749,52.558935
0.21205794,52.390791
0.13040387,52.225881
0.16439058,52.180743
-0.085362837,52.330976
-0.30247475,52.636913
-0.27040911,52.215613
0.25747024,52.406586
0.088603037,52.536947
-0.20141939,52.328574
0.16245168,52.190526
-0.059616524,52.075418
-0.27964893,52.436824
-0.23872065,52.581696
-0.27614377,52.578515
0.010766191,52.184811
0.16373115,52.126461
-0.22668852,52.548843
-0.25208066,52.232426
-0.18551712,52.339184
-0.28585552,52.552772
0.33904515,52.329664
0.25958714,52.404279
-0.17284023,52.337972
0.17608532,52.657214
-2.4578487,53.067507
-2.5143835,53.056525
-2.3940332,53.515404
-1.3967957,53.073225
-2.9949113,50.783445
-1.8272268,50.738967
-1.7829101,50.733416
-1.5701875,54.855401
-1.5929262,54.85104
-1.6140547,54.694815
-1.3514846,54.750015
-1.77571,52.055138
-2.6092562,51.808826
-2.1605202,51.646595
-1.7861614,51.70677
-1.122718,51.271791
-1.7868321,50.936951
-1.7837439,50.847794
-2.1680013,52.267127
-1.8785724,52.388229
-2.5781251,51.923988
-2.2052308,52.180419
-0.31621209,51.755462
-0.22052947,51.760212
-0.34903571,51.648725
-0.056200714,51.695868
-0.45265927,53.725262
-0.33729905,53.742873
-0.027578631,53.529694
-2.1881578,53.849078
-2.636209,53.660772
-2.6432808,53.708759
-0.10955718,53.202685
-0.002906869,53.373432
-0.19933841,52.905184
0.002867627,53.09102
-0.006174311,52.984202
-0.18094378,53.10619
-0.1485988,52.793234
0.088971383,53.172505
-2.0870214,54.969249
-1.0528492,53.422398
-1.5433616,51.937165
-1.4874038,51.781184
-2.4265925,52.530651
-2.4207325,52.537549
-2.9654843,50.876012
-2.7278172,50.95393
-2.6148056,50.997114
-2.1643603,52.973997
-2.10894,52.982151
-2.1945192,52.971515
-2.2458213,53.084854
-0.068854306,51.317416
-0.08462939,51.293206
-0.27415889,51.334066
-1.6205111,52.610544
-1.5026671,52.514896
-2.2843469,53.546222
-0.079304338,51.530733
0.11912335,51.57996
-1.7921476,52.409568
-2.1589471,53.404284
-0.75603199,51.304907
-2.6016793,51.471159
-1.7586541,52.510247
-2.2102636,52.190093
-1.6065077,54.927829
-1.6206031,53.848124
0.19085541,51.573282
-0.09755035,52.447377
-0.64534221,51.525722
-1.4568931,52.996756
-0.26235455,51.563523
-1.906672,52.469371
-2.2287929,52.203418
-1.589056,54.945267
-1.447658,53.406637
-0.1716599,51.44116
-0.64534221,51.525722
-2.5392962,53.595328
-1.659458,54.97531
-0.18024922,51.391573
-1.3184478,51.41316
-2.4225568,51.528013
-0.089291889,51.456411
-0.13082486,51.343071
-0.39824243,51.508644
-1.611239,54.989014
-2.1813521,53.452188
-2.2770528,53.494654
-1.5477278,55.123677
-1.652431,54.982183
-2.3710804,51.355899
-0.24143456,51.563517
-1.458315,53.577675
-1.6985146,54.994122
-0.21511945,51.494184
0.046055616,51.481779
-1.8494624,52.518515
-0.72563455,51.629443
-0.691364,51.632456
-0.073298375,51.572234
0.13410125,51.496028
-0.74544563,52.022692
-1.0671314,53.468389
0.22576524,51.561159
-0.078143415,51.623624
-2.5616074,51.460253
-1.4411009,53.546487
-0.40652682,51.487616
-2.3225132,53.564021
-1.9830438,52.581951
-2.5448308,51.408828
-3.0346256,53.498028
-0.21207001,51.512473
-2.3940332,53.515404
-2.2756148,52.34941
-2.3710804,51.355899
-2.4409489,53.566168
0.16561666,52.655122
-1.7798483,53.773624
-1.4603879,53.572633
-0.21511945,51.494184
-0.10045862,51.478327
-0.041121823,51.501946
-2.8640083,53.427663
-2.8902881,53.473133
-1.7630664,53.803388
-1.0870264,53.550044
-1.5197171,53.398032
-1.7586541,52.510247
-1.2473596,53.477031
-1.4437061,54.897331
-3.0405135,53.92193
-2.1645236,53.617077
0.12502914,52.282563
-0.11278461,51.482546
-1.34101,53.461979
-0.21511945,51.494184
-1.331782,53.408868
0.12393727,51.494639
-1.458315,53.577675
-2.944404,53.414011
-2.5070339,51.52454
-1.5376186,53.765952
-0.24143456,51.563517
0.009593168,51.537553
-0.076993569,51.459285
-2.1950516,53.477666
-0.37410172,51.429359
-0.36318048,51.444332
-0.55758532,53.177424
-1.5724681,54.532877
-2.1375431,52.622812
-1.7622306,51.570164
-0.11593227,51.474665
0.16616136,51.474235
-2.0304297,52.620173
0.15436665,51.572555
-1.591109,52.413467
-0.27040911,52.215613
0.20060063,51.558721
-0.50347117,51.913264
-0.82860748,51.719596
-0.20038232,51.638889
-1.6886972,53.680054
-1.4873957,53.434509
0.043503334,51.469468
-1.0832065,53.534033
-1.8171264,53.829979
-0.17668527,51.537835
-1.4110878,53.695029
-1.5162737,53.670836
0.25747024,52.406586
-2.1533802,53.437225
0.11541525,51.37489
-1.9078337,52.540608
-0.097500846,51.371095
-0.073298375,51.572234
-0.76219243,52.065415
-0.50347117,51.913264
-1.7645877,53.802851
-0.079304338,51.530733
-1.211152,51.75992
-2.3917292,51.364041
0.00774364,51.605587
-0.72710645,51.515838
-1.6174192,53.660173
-1.9380727,52.762485
-0.002906869,53.373432
-0.001501972,51.333364
-1.9650516,52.472037
-1.4238568,54.889672
-1.1883579,53.473759
-2.0498712,52.532021
-1.8913431,52.405394
-0.094511024,51.413681
-1.0862469,51.43656
-2.1594399,53.523722
-1.1405853,53.499735
-0.21207001,51.512473
-0.64534221,51.525722
-0.64534221,51.525722
-2.5677678,51.540203
0.20487213,51.515483
-0.70549203,51.580766
-1.4664159,53.453517
-1.6253766,54.967796
-1.4558711,54.923743
-3.0952252,53.411914
-1.293607,53.502095
0.12814578,52.219079
-1.1509359,52.950872
-0.002906869,53.373432
